,Season,NflId,DisplayName,PlayerWeight,PlayerHeight,PlayerCollegeName,PlayerAge_int,PlayerAge,HeightFt,HeightIn,HeightCm,WeightKg,PlayerBMI,categoryId
273095,2018,2557882,Taco Charlton,270,78,Michigan,23,23.840837769665626,6,6,198.12,122.4699399,31.198224852071004,b
273096,2018,2559240,Daniel Ross,300,76,Northeast Mississippi CC,25,25.489023943519154,6,4,193.04,136.077711,36.51315789473684,b
273101,2018,2540269,C.J. Anderson,225,68,California,27,27.58074194488808,5,8,172.72,102.05828325,34.20739619377163,b
273104,2018,2552622,Chris Manhertz,255,78,Canisius,26,26.417155360356933,6,6,198.12,115.66605435000001,29.464990138067062,b
273107,2018,2560894,Ian Thomas,260,76,Indiana,22,22.261097865490406,6,4,193.04,117.9340162,31.644736842105264,8
273122,2018,2532947,Amini Silatolu,305,76,Midwestern State,29,29.981839937130832,6,4,193.04,138.34567285,37.12171052631579,b
273128,2018,2558833,Alex Armah,255,74,West Georgia,24,24.317226658554517,6,2,187.96,115.66605435000001,32.736486486486484,b
273155,2018,2539336,Tavon Austin,179,68,West Virginia,28,28.489723489745735,5,8,172.72,81.19303423000001,27.213884083044984,b
273166,2018,2507837,Kyle Love,310,73,Mississippi State,31,31.810736494536975,6,1,185.42,140.6136347,40.895102270594855,b
273171,2018,2555243,Vernon Butler,330,76,Louisiana Tech,24,24.240579068116713,6,4,193.04,149.6854821,40.16447368421053,b
273172,2018,2558933,Bryan Cox,270,75,Florida,24,24.21046270945826,6,3,190.5,122.4699399,33.744,b
273181,2018,2553743,Rod Smith,235,75,Ohio State,26,26.666318161076887,6,3,190.5,106.59420695,29.369777777777777,b
273243,2018,2550262,Joe Thomas,232,73,South Carolina State,27,27.348080145511698,6,1,185.42,105.23342984,30.605366860574215,b
273271,2018,2560908,Leighton Vander Esch,256,76,Boise State,22,22.586958957588664,6,4,193.04,116.11964672,31.157894736842106,8
273276,2018,2532978,Jarius Wright,191,70,Arkansas,28,28.790928841230006,5,10,177.8,86.63614267,27.40265306122449,b
273550,2018,2553815,Justin March-Lillard,222,71,Akron,25,25.182608183131798,5,11,180.34,100.69750614,30.959333465582226,8
273626,2018,2499257,Colin Jones,205,72,Texas Christian,30,30.871880909828377,6,0,182.88,92.98643585,27.79996141975309,b
273746,2018,2506779,Tom Johnson,288,75,Southern Mississippi,34,34.02834176236469,6,3,190.5,130.63460256000002,35.9936,b
273747,2018,2508080,Earl Thomas,202,70,Texas,29,29.343879065581667,5,10,177.8,91.62565874,28.980816326530615,b
273748,2018,2532966,Bobby Wagner,242,72,Utah State,28,28.204933138134713,6,0,182.88,109.76935354000001,32.817515432098766,b
273749,2018,2539243,Bradley McDougald,215,73,Kansas,27,27.818896177149085,6,1,185.42,97.52235955,28.36273221992869,b
273750,2018,2540140,Barkevious Mingo,235,77,Louisiana State,27,27.933885910208634,6,5,195.57999999999998,106.59420695,27.863889357395852,b
273751,2018,2552629,Frank Clark,260,75,Michigan,25,25.239840735670647,6,3,190.5,117.9340162,32.49422222222222,b
273752,2018,2555238,Jarran Reed,306,75,Alabama,25,25.732653877354426,6,3,190.5,138.79926522,38.243199999999995,b
273753,2018,2555358,Quinton Jefferson,291,76,Maryland,25,25.445179544705553,6,4,193.04,131.99537967,35.41776315789473,b
273754,2018,2558259,Shaquill Griffin,198,72,Central Florida,23,23.142647032727456,6,0,182.88,89.81128926000001,26.850694444444446,b
273755,2018,2560728,Tre Flowers,203,75,Oklahoma State,23,23.2740638705098,6,3,190.5,92.07925111,25.370488888888886,8
273756,2018,2560999,Shaquem Griffin,229,72,Central Florida,23,23.142647032727456,6,0,182.88,103.87265273,31.05459104938272,8
273757,2018,497061,Jared Veldheer,321,80,Hillsdale,31,31.241209661064214,6,8,203.2,145.60315077,35.25984375,b
273758,2018,497322,Emmanuel Sanders,180,71,Southern Methodist,31,31.48487838111897,5,11,180.34,81.6466266,25.102162269390995,b
273759,2018,497328,Demaryius Thomas,225,75,Georgia Tech,30,30.710066608360584,6,3,190.5,102.05828325,28.12,b
273760,2018,2532888,Case Keenum,215,73,Houston,30,30.56222266585545,6,1,185.42,97.52235955,28.36273221992869,b
273761,2018,2533454,Ronald Leary,320,75,Memphis,29,29.365781871878724,6,3,190.5,145.14955840000002,39.99288888888889,b
273762,2018,2550155,Matt Paradis,300,75,Boise State,28,28.911298641214795,6,3,190.5,136.077711,37.49333333333333,b
273763,2018,2552399,Jeff Heuerman,255,77,Ohio State,25,25.79288659467133,6,5,195.57999999999998,115.66605435000001,30.235284196323157,b
273764,2018,2555133,Connor McGovern,306,76,Missouri,25,25.371257573452986,6,4,193.04,138.79926522,37.24342105263158,b
273765,2018,2555432,Andy Janovich,238,73,Nebraska,25,25.300073452987554,6,1,185.42,107.95498406,31.396884969037345,b
273766,2018,2558014,Garett Bolles,300,77,Utah,26,26.28843758714224,6,5,195.57999999999998,136.077711,35.5709225839096,b
273767,2018,2560733,Royce Freeman,238,72,Oregon,22,22.543057710345526,6,0,182.88,107.95498406,32.27507716049383,8
273772,2018,2543706,Shamar Stephen,310,77,Connecticut,27,27.53964005501052,6,5,195.57999999999998,140.6136347,36.75662000337325,b
273786,2018,2557859,Jake Butt,250,78,Michigan,23,23.167292347960554,6,6,198.12,113.3980925,28.887245233399078,8
273789,2018,2561002,DaeSean Hamilton,206,73,Penn State,23,23.504047994777803,6,1,185.42,93.44002822,27.175455057234,8
273794,2018,2553637,Justin Coleman,190,71,Tennessee,25,25.456136905214592,5,11,180.34,86.1825503,26.496726839912714,b
273799,2018,2560998,Rasheem Green,279,76,Southern California,21,21.321982216645118,6,4,193.04,126.55227123,33.95723684210526,8
273810,2018,2559947,Phillip Lindsay,190,68,Colorado,24,24.131017124242653,5,8,172.72,86.1825503,28.886245674740483,8
273811,2018,2560888,Courtland Sutton,216,76,Southern Methodist,22,22.918149225543132,6,4,193.04,97.97595192,26.289473684210524,8
273812,2018,808,Duane Brown,315,76,Virginia Tech,33,33.02904292468375,6,4,193.04,142.88159655,38.338815789473685,b
273813,2018,2495893,Brandon Marshall,232,77,Central Florida,34,34.46641458792811,6,5,195.57999999999998,105.23342984,27.508180131556752,b
273814,2018,2530747,Doug Baldwin,192,70,Stanford,29,29.968125744670065,5,10,177.8,87.08973504000001,27.54612244897959,b
273815,2018,2532975,Russell Wilson,215,71,Wisconsin,29,29.77921404035795,5,11,180.34,97.52235955,29.983138266217022,b
273816,2018,2533342,J.R. Sweezy,310,77,North Carolina State,29,29.423293438030775,6,5,195.57999999999998,140.6136347,36.75662000337325,b
273817,2018,2550135,Justin Britt,315,78,Missouri,27,27.285031973280603,6,6,198.12,142.88159655,36.39792899408284,b
273818,2018,2552430,Tyler Lockett,182,70,Kansas State,25,25.94896078916014,5,10,177.8,82.55381134000001,26.111428571428572,b
273819,2018,2555395,Germain Ifedi,325,77,Texas A&M,24,24.273396107435293,6,5,195.57999999999998,147.41752025,38.53516613256873,b
273820,2018,2557891,Ethan Pocic,320,78,Louisiana State,23,23.098858119755622,6,6,198.12,145.14955840000002,36.97567389875083,b
273821,2018,2558865,Chris Carson,222,71,Oklahoma State,23,23.98318392399929,5,11,180.34,100.69750614,30.959333465582226,b
273822,2018,2561046,Will Dissly,267,76,Washington,22,22.17346455370497,6,4,193.04,121.10916279,32.496710526315795,8
273823,2018,494307,Darian Stewart,214,71,South Carolina,30,30.099542582452404,5,11,180.34,97.06876718000001,29.84368180916485,b
273824,2018,2495202,Von Miller,250,75,Texas A&M,29,29.45888549826349,6,3,190.5,113.3980925,31.244444444444447,b
273825,2018,2506345,Adam Jones,185,70,West Virginia,34,34.94553847567622,5,10,177.8,83.91458845000001,26.541836734693877,b
273826,2018,2530510,Chris Harris,199,70,Kansas,29,29.228906032144398,5,10,177.8,90.26488163,28.550408163265306,b
273827,2018,2532898,Brandon Marshall,245,73,Nevada,28,28.9989265660253,6,1,185.42,111.13013065000001,32.320322762244324,b
273828,2018,2533026,Derek Wolfe,285,77,Cincinnati,28,28.54170548457424,6,5,195.57999999999998,129.27382545,33.792376454714116,b
273829,2018,2543505,Bradley Roby,194,71,Ohio State,26,26.359638407229955,5,11,180.34,87.99691978,27.054552668121403,b
273830,2018,2555502,Adam Gotsis,287,76,Georgia Tech,25,25.9626500430958,6,4,193.04,130.18101019,34.930921052631575,b
273831,2018,2555550,Justin Simmons,202,74,Boston College,24,24.807277010926054,6,2,187.96,91.62565874,25.93243243243243,b
273832,2018,2556278,Will Parks,194,73,Arizona,24,24.117338612568762,6,1,185.42,87.99691978,25.592418840307747,b
273833,2018,2561020,Bradley Chubb,275,76,North Carolina State,22,22.21179446472482,6,4,193.04,124.73790175,33.47039473684211,8
273862,2018,2557881,Tedric Thompson,204,72,Colorado,23,23.638236621289327,6,0,182.88,92.53284348000001,27.66435185185185,b
273887,2018,2560835,Rashaad Penny,220,71,San Diego State,22,22.603343758714225,5,11,180.34,99.79032140000001,30.68042055147788,8
273892,2018,2506925,Domata Peko Sr.,325,75,Michigan State,33,33.78472637336173,6,3,190.5,147.41752025,40.617777777777775,b
273897,2018,2550930,Todd Davis,230,73,Sacramento State,26,26.315869426065355,6,1,185.42,104.32624510000001,30.34152749108651,b
273905,2018,2541966,Jaron Brown,205,75,Clemson,28,28.670422180393945,6,3,190.5,92.98643585,25.620444444444445,b
273984,2018,2549926,Shelby Harris,290,74,Illinois State,27,27.082486912819732,6,2,187.96,131.5417873,37.229729729729726,b
273995,2018,2555289,Nick Vannett,261,78,Ohio State,25,25.513706016934115,6,6,198.12,118.38760857000001,30.15828402366864,b
274018,2018,2558925,Austin Calitro,240,72,Villanova,24,24.66498770502193,6,0,182.88,108.8621688,32.5462962962963,8
274162,2018,2560763,Josey Jewell,236,74,Iowa,23,23.70951856288184,6,2,187.96,107.04779932000001,30.2972972972973,8
274227,2018,2555223,Devontae Booker,219,71,Utah,26,26.288641848556292,5,11,180.34,99.33672903,30.54096409442571,b
274258,2018,2556603,Tre Madden,235,72,USC,25,25.067573262859025,6,0,182.88,106.59420695,31.868248456790123,b
274260,2018,2558856,David Moore,215,72,East Central,23,23.65210440591173,6,0,182.88,97.52235955,29.15605709876543,b
274270,2018,2550575,Zach Kerr,334,74,Delaware,28,28.03266566532309,6,2,187.96,151.49985158,42.87837837837838,b
274292,2018,2552451,Shane Ray,255,75,Missouri,25,25.313988294420362,6,3,190.5,115.66605435000001,31.869333333333337,b
274315,2018,2550541,Shaquil Barrett,250,74,Colorado State,25,25.812280306487185,6,2,187.96,113.3980925,32.09459459459459,b
274324,2018,2558077,Delano Hill,216,73,Michigan,22,22.789703050929095,6,1,185.42,97.97595192,28.494651904672548,b
274342,2018,2539288,Dion Jordan,284,78,Oregon,28,28.517288006692525,6,6,198.12,128.82023308,32.81591058514135,b
274390,2018,2556524,George Fant,322,77,Western Kentucky,26,26.14357996172079,6,5,195.57999999999998,146.05674314,38.179456906729634,8
274460,2018,2561092,Jake Martin,242,74,Temple,22,22.748679177123737,6,2,187.96,109.76935354000001,31.06756756756757,8
274491,2018,2558985,Tim Patrick,212,76,Utah,24,24.79659286511015,6,4,193.04,96.16158244,25.80263157894737,8
274736,2018,2495108,Prince Amukamara,204,72,Nebraska,29,29.26219386138363,6,0,182.88,92.53284348000001,27.66435185185185,b
274737,2018,2532961,Danny Trevathan,239,72,Kentucky,28,28.465479282328186,6,0,182.88,108.40857643000001,32.410686728395056,b
274738,2018,2533433,Akiem Hicks,352,76,"Regina, Can.",28,28.815924183081098,6,4,193.04,159.66451424000002,42.8421052631579,b
274739,2018,2543650,Aaron Lynch,285,77,South Florida,25,25.585260254265215,6,5,195.57999999999998,129.27382545,33.792376454714116,b
274740,2018,2543681,Kyle Fuller,194,71,Virginia Tech,26,26.565410836058508,5,11,180.34,87.99691978,27.054552668121403,b
274741,2018,2552385,Adrian Amos,214,72,Penn State,25,25.36623219129465,6,0,182.88,97.06876718000001,29.0204475308642,b
274742,2018,2552489,Eddie Goldman,320,75,Florida State,24,24.676293792937358,6,3,190.5,145.14955840000002,39.99288888888889,b
274743,2018,2553500,Bryce Callahan,188,69,Rice,26,26.88300152736583,5,9,175.26,85.27536556,27.75971434572569,b
274744,2018,2555285,Leonard Floyd,240,77,Georgia,26,26.004151424696428,6,5,195.57999999999998,108.8621688,28.456738067127677,b
274745,2018,2555288,Nick Kwiatkoski,242,74,West Virginia,25,25.292310220042083,6,2,187.96,109.76935354000001,31.06756756756757,b
274746,2018,2558176,Eddie Jackson,202,72,Alabama,24,24.750215764189925,6,0,182.88,91.62565874,27.393132716049383,b
274747,2018,496988,Bryan Bulaga,314,77,Iowa,29,29.4730083719928,6,5,195.57999999999998,142.42800418000002,37.23089897115871,b
274748,2018,497236,Jimmy Graham,265,79,Miami,31,31.794705839480823,6,7,200.66,120.20197805000001,29.850184265342094,b
274749,2018,2495448,Randall Cobb,192,70,Kentucky,28,28.05206381347124,5,10,177.8,87.08973504000001,27.54612244897959,b
274750,2018,2506363,Aaron Rodgers,225,74,California,34,34.77348749588055,6,2,187.96,102.05828325,28.885135135135133,b
274751,2018,2540183,David Bakhtiari,310,76,Colorado,26,26.94597209546987,6,4,193.04,140.6136347,37.73026315789474,b
274752,2018,2541898,Lane Taylor,324,75,Oklahoma State,28,28.799497078358304,6,3,190.5,146.96392788,40.492799999999995,b
274753,2018,2543495,Davante Adams,215,73,Fresno State,25,25.711201390473292,6,1,185.42,97.52235955,28.36273221992869,b
274754,2018,2543631,Corey Linsley,301,75,Ohio State,27,27.123932396633457,6,3,190.5,136.53130337000002,37.61831111111111,b
274755,2018,2550495,Justin McCray,317,75,Central Florida,26,26.277936503409638,6,3,190.5,143.78878129,39.617955555555554,b
274756,2018,2556460,Geronimo Allison,202,75,Illinois,24,24.643439583491773,6,3,190.5,91.62565874,25.24551111111111,b
274757,2018,2558204,Jamaal Williams,213,72,Brigham Young,23,23.43878523715365,6,0,182.88,96.61517481,28.884837962962965,b
274780,2018,2533543,Bobby Massie,325,78,Mississippi,29,29.108887177732147,6,6,198.12,147.41752025,37.5534188034188,b
274781,2018,2539933,Kyle Long,332,78,Oregon,29,29.76323351585672,6,6,198.12,150.59266684000002,38.36226166995397,b
274782,2018,2540200,Dion Sims,268,76,Michigan State,27,27.559263632215377,6,4,193.04,121.56275516000001,32.61842105263158,b
274783,2018,2541312,Eric Kush,317,76,"California, Pa.",29,29.002110997033995,6,4,193.04,143.78878129,38.58223684210527,8
274784,2018,2550169,Charles Leno Jr.,305,75,Boise State,26,26.9213443988136,6,3,190.5,138.34567285,38.11822222222222,b
274785,2018,2550284,Trey Burton,238,74,Florida,26,26.866587383070957,6,2,187.96,107.95498406,30.554054054054053,b
274786,2018,2552636,Michael Burton,240,72,Rutgers,26,26.606491558293406,6,0,182.88,108.8621688,32.5462962962963,b
274787,2018,2555132,Cody Whitehair,309,75,Kansas State,26,26.165697581565137,6,3,190.5,140.16004233,38.61813333333333,b
274788,2018,2555418,Jordan Howard,224,72,Indiana,23,23.854951517225643,6,0,182.88,101.60469088,30.37654320987654,b
274789,2018,2558008,Mitchell Trubisky,215,74,North Carolina,24,24.057552475473422,6,2,187.96,97.52235955,27.60135135135135,b
274790,2018,2558250,Tarik Cohen,191,66,North Carolina A&T,23,23.126683207848505,5,6,167.64000000000001,86.63614267,30.82483930211203,b
274791,2018,80431,Clay Matthews,255,75,Southern California,32,32.32586185261236,6,3,190.5,115.66605435000001,31.869333333333337,b
274792,2018,2495490,Muhammad Wilkerson,315,76,Temple,28,28.884383413187315,6,4,193.04,142.88159655,38.338815789473685,b
274793,2018,2506789,Tramon Williams,192,71,Louisiana Tech,35,35.488079511749945,5,11,180.34,87.08973504000001,26.775639754017064,b
274794,2018,2533048,Nick Perry,265,75,USC,28,28.413473077800592,6,3,190.5,120.20197805000001,33.11911111111111,b
274795,2018,2543470,Ha Ha Clinton-Dix,211,73,Alabama,25,25.719427903262606,6,1,185.42,95.70799007000001,27.83505348095327,b
274796,2018,2552697,Jermaine Whitehead,195,71,Auburn,25,25.497661989504905,5,11,180.34,88.45051215000001,27.19400912517358,b
274797,2018,2555161,Blake Martinez,237,74,Stanford,24,24.668093201003877,6,2,187.96,107.50139169,30.425675675675674,b
274798,2018,2555282,Kenny Clark,314,75,UCLA,22,22.935033652749258,6,3,190.5,142.42800418000002,39.24302222222222,b
274799,2018,2556480,Kentrell Brice,200,71,Louisiana Tech,24,24.08219313255761,5,11,180.34,90.718474,27.891291410434434,b
274800,2018,2557996,Kevin King,200,75,Washington,23,23.35118697239334,6,3,190.5,90.718474,24.995555555555555,b
274801,2018,2560755,Josh Jackson,196,72,Iowa,22,22.436744809491216,6,0,182.88,88.90410452,26.579475308641975,8
274805,2018,2543509,Allen Robinson,220,74,Penn State,25,25.045917782087358,6,2,187.96,99.79032140000001,28.243243243243246,b
274808,2018,2550617,Taylor Gabriel,167,67,Abilene Christian,27,27.562002655461757,5,7,170.18,75.74992579,26.153040766317666,b
274812,2018,2560810,Anthony Miller,199,71,Memphis,23,23.920661108576063,5,11,180.34,90.26488163,27.751834953382268,8
274823,2018,2560952,Jaire Alexander,196,70,Louisville,21,21.58253653636525,5,10,177.8,88.90410452,28.12,8
274838,2018,2532826,Mike Daniels,310,72,Iowa,29,29.349822673460594,6,0,182.88,140.6136347,42.038966049382715,b
274863,2018,2555160,Antonio Morrison,241,73,Florida,23,23.761875681293887,6,1,185.42,109.31576117,31.79264402326891,b
274887,2018,2556537,Reggie Gilbert,261,76,Arizona,25,25.442939577154156,6,4,193.04,118.38760857000001,31.76644736842105,b
274891,2018,2535964,Josh Bellamy,208,72,Louisville,29,29.314264677922274,6,0,182.88,94.34721296000001,28.206790123456788,b
274896,2018,2553432,Kevin White,216,75,West Virginia,26,26.209541885314472,6,3,190.5,97.97595192,26.995199999999997,b
274915,2018,2543463,Khalil Mack,269,75,Buffalo,27,27.548372436433695,6,3,190.5,122.01634753,33.61902222222222,b
274921,2018,2555335,Jonathan Bullard,296,75,Florida,24,24.884443620554162,6,3,190.5,134.26334152,36.99342222222222,b
274925,2018,2495187,Lance Kendricks,250,75,Wisconsin,30,30.61202746723452,6,3,190.5,113.3980925,31.244444444444447,b
274926,2018,2495888,Marcedes Lewis,267,78,UCLA,34,34.31086388064998,6,6,198.12,121.10916279,30.85157790927022,b
275003,2018,2541479,Nick Williams,309,76,Samford,28,28.55046863513068,6,4,193.04,140.16004233,37.60855263157895,8
275020,2018,2557983,DeShone Kizer,233,76,Notre Dame,22,22.685992249093722,6,4,193.04,105.68702221000001,28.35855263157895,b
275084,2018,2557876,Montravius Adams,304,76,Auburn,23,23.132272352777143,6,4,193.04,137.89208048,37.0,b
275107,2018,2552429,Ty Montgomery,216,72,Stanford,25,25.6319398813598,6,0,182.88,97.97595192,29.291666666666664,b
275110,2018,494289,Sherrick McManis,203,71,Northwestern,30,30.72709572337567,5,11,180.34,92.07925111,28.309660781590956,b
275111,2018,2495101,Sam Acho,259,75,Texas,30,30.00977881714706,6,3,190.5,117.48042383,32.36924444444444,b
275172,2018,2555340,Kyler Fackrell,245,77,Utah State,26,26.792841344081932,6,5,195.57999999999998,111.13013065000001,29.049586776859506,b
275273,2018,2556665,Roy Robertson-Harris,294,77,Texas-El Paso,25,25.133747084695923,6,5,195.57999999999998,133.35615678000002,34.85950413223141,b
275346,2018,2555274,Dean Lowry,296,78,Northwestern,24,24.254950313078307,6,6,198.12,134.26334152,34.20249835634451,b
275405,2018,2556478,Ben Braunecker,247,75,Harvard,24,24.5889759677542,6,3,190.5,112.03731539,30.86951111111111,b
275528,2018,2495134,James Carpenter,321,77,Alabama,29,29.472881714705807,6,5,195.57999999999998,145.60315077,38.06088716478327,b
275529,2018,2495328,Bilal Powell,204,70,Louisville,29,29.872607929627094,5,10,177.8,92.53284348000001,29.267755102040816,b
275530,2018,2533442,Kelvin Beachum,308,75,Southern Methodist,29,29.259329353309504,6,3,190.5,139.70644996000001,38.49315555555555,b
275531,2018,2539247,Brian Winters,320,76,Kent State,27,27.17308705351484,6,4,193.04,145.14955840000002,38.94736842105263,b
275532,2018,2543828,Quincy Enunwa,225,74,Nebraska,26,26.280547696909778,6,2,187.96,102.05828325,28.885135135135133,8
275533,2018,2550140,Spencer Long,318,77,Nebraska,27,27.841122645575076,6,5,195.57999999999998,144.24237366,37.705177938944175,b
275534,2018,2553451,Neal Sterling,257,76,"Monmouth, N.J.",26,26.65837110553401,6,4,193.04,116.57323909,31.279605263157894,b
275535,2018,2553744,Eric Tomlinson,263,78,Texas-El Paso,26,26.38732387760793,6,6,198.12,119.29479331,30.389381985535834,b
275536,2018,2555193,Brandon Shell,324,77,South Carolina,26,26.59540053742997,6,5,195.57999999999998,146.96392788,38.41659639062236,b
275537,2018,2556462,Robby Anderson,190,75,Temple,25,25.341464876923467,6,3,190.5,86.1825503,23.745777777777775,b
275538,2018,2561036,Sam Darnold,225,75,Southern California,21,21.2675429056709,6,3,190.5,102.05828325,28.12,8
275539,2018,71441,Glover Quin,207,72,New Mexico,32,32.65426432935331,6,0,182.88,93.89362059,28.071180555555554,b
275540,2018,79583,Ricky Jean Francois,309,74,LSU,31,31.800054883768095,6,2,187.96,140.16004233,39.66891891891892,b
275541,2018,2534830,Tavon Wilson,208,72,Illinois,28,28.481779729763986,6,0,182.88,94.34721296000001,28.206790123456788,b
275542,2018,2539270,Sylvester Williams,328,74,North Carolina,29,29.804161659948793,6,2,187.96,148.77829736,42.108108108108105,b
275543,2018,2539931,Ezekiel Ansah,275,77,Brigham Young,29,29.286707861180826,6,5,195.57999999999998,124.73790175,32.60667903525046,b
275544,2018,2540288,Darius Slay,190,72,Mississippi State,27,27.693278703069943,6,0,182.88,86.1825503,25.76581790123457,b
275545,2018,2543869,Devon Kennard,256,75,Southern California,27,27.216892666108958,6,3,190.5,116.11964672,31.994311111111113,b
275546,2018,2543872,Nevin Lawson,190,70,Utah State,27,27.386639414911148,5,10,177.8,86.1825503,27.259183673469387,b
275547,2018,2550572,Christian Jones,250,75,Florida State,27,27.5618618652876,6,3,190.5,113.3980925,31.244444444444447,b
275548,2018,2552262,Quandre Diggs,197,69,Texas,25,25.634414911146603,5,9,175.26,89.35769689,29.08863684099979,b
275549,2018,2557855,Jarrad Davis,245,73,Florida,23,23.81921983927802,6,1,185.42,111.13013065000001,32.320322762244324,b
275552,2018,2531332,Terrelle Pryor,228,76,Ohio State,29,29.22647628463508,6,4,193.04,103.41906036,27.75,b
275570,2018,2557924,Jalen Reeves-Maybin,233,72,Tennessee,23,23.61114432022714,6,0,182.88,105.68702221000001,31.59702932098765,b
275571,2018,2558821,Jamal Agnew,190,70,San Diego,23,23.44139757142495,5,10,177.8,86.1825503,27.259183673469387,b
275581,2018,2560738,Chris Herndon,253,76,Miami (Fla.),22,22.548862080766597,6,4,193.04,114.75886961,30.792763157894736,8
275590,2018,2550433,Kerry Hyder,270,74,Texas Tech,27,27.36200376454483,6,2,187.96,122.4699399,34.66216216216216,8
275599,2018,2550189,Isaiah Crowell,225,71,Alabama State,25,25.67275252237179,5,11,180.34,102.05828325,31.37770283673874,b
275616,2018,497320,Andre Roberts,195,71,Citadel,30,30.672070911602912,5,11,180.34,88.45051215000001,27.19400912517358,b
275637,2018,2561004,Da'Shawn Hand,297,75,Alabama,22,22.825390555682308,6,3,190.5,134.71693389,37.1184,8
275638,2018,2507590,Steve McLendon,310,75,Troy,32,32.687139516313025,6,3,190.5,140.6136347,38.74311111111111,b
275639,2018,2532877,Trumaine Johnson,213,74,Montana,28,28.69261521788729,6,2,187.96,96.61517481,27.344594594594593,b
275640,2018,2533059,Morris Claiborne,192,71,Louisiana State,28,28.591314738763405,5,11,180.34,87.08973504000001,26.775639754017064,b
275641,2018,2541695,Brandon Copeland,263,75,Pennsylvania,27,27.19501083732603,6,3,190.5,119.29479331,32.86915555555556,8
275642,2018,2543597,Avery Williamson,246,73,Kentucky,26,26.507810289755874,6,1,185.42,111.58372302000001,32.45224244698818,b
275643,2018,2552486,Leonard Williams,302,77,Southern California,24,24.227180584074834,6,5,195.57999999999998,136.98489574,35.808062067802325,b
275644,2018,2555256,Jordan Jenkins,259,75,Georgia,24,24.19706422541638,6,3,190.5,117.48042383,32.36924444444444,b
275645,2018,2555322,Darron Lee,232,73,Ohio State,23,23.898638489618982,6,1,185.42,105.23342984,30.605366860574215,b
275646,2018,2556617,Doug Middleton,210,72,Appalachian State,24,24.96092459502624,6,0,182.88,95.2543977,28.47800925925926,8
275647,2018,2557979,Jamal Adams,213,73,Louisiana State,22,22.9020608031029,6,1,185.42,96.61517481,28.098892850440986,b
275648,2018,2560873,Nathan Shepherd,315,76,Fort Hays State,24,24.922594684006388,6,4,193.04,142.88159655,38.338815789473685,8
275649,2018,79860,Matthew Stafford,220,75,Georgia,30,30.59268366415697,6,3,190.5,99.79032140000001,27.49511111111111,b
275650,2018,89746,T.J. Lang,315,76,Eastern Michigan,30,30.975982774355465,6,4,193.04,142.88159655,38.338815789473685,b
275651,2018,497149,LeGarrette Blount,247,72,Oregon,31,31.767221651836643,6,0,182.88,112.03731539,33.495563271604944,b
275652,2018,497326,Golden Tate,197,71,Notre Dame,30,30.10808407483459,5,11,180.34,89.35769689,27.47292203927792,b
275653,2018,2495262,Nick Bellore,250,73,Central Michigan,29,29.333272302076203,6,1,185.42,113.3980925,32.9799211859636,b
275654,2018,2532884,Marvin Jones,198,74,California,28,28.500965662788044,6,2,187.96,89.81128926000001,25.41891891891892,b
275655,2018,2539340,Ricky Wagner,315,78,Wisconsin,28,28.889740474560803,6,6,198.12,142.88159655,36.39792899408284,b
275656,2018,2540203,Levine Toilolo,268,80,Stanford,27,27.118351015286333,6,8,203.2,121.56275516000001,29.438125000000003,b
275657,2018,2555182,Graham Glasgow,310,78,Michigan,26,26.061540611453342,6,6,198.12,140.6136347,35.82018408941486,b
275658,2018,2555206,Taylor Decker,318,79,Ohio State,25,25.051273671001596,6,7,200.66,144.24237366,35.82022111841051,b
275659,2018,2561142,Frank Ragnow,311,77,Arkansas,22,22.31889858544376,6,5,195.57999999999998,141.06722707,36.87518974531962,8
275660,2018,2495343,Buster Skrine,185,69,Chattanooga,29,29.377080734910134,5,9,175.26,83.91458845000001,27.31674018063432,b
275665,2018,2552272,Henry Anderson,301,78,Stanford,27,27.107402432377622,6,6,198.12,136.53130337000002,34.780243261012494,b
275676,2018,2540020,Theo Riddick,201,69,Notre Dame,27,27.35654685400664,5,9,175.26,91.17206637000001,29.679269061121612,b
275679,2018,2558049,Michael Roberts,265,77,Toledo,24,24.347648838948462,6,5,195.57999999999998,120.20197805000001,31.420981615786808,b
275680,2018,2558052,Kenny Golladay,213,76,Northern Illinois,24,24.8541512345679,6,4,193.04,96.61517481,25.924342105263158,b
275724,2018,2557955,Teez Tabor,201,72,Florida,22,22.696745443252972,6,0,182.88,91.17206637000001,27.25752314814815,b
275810,2018,2552494,Eli Harold,243,75,Virginia,24,24.640641145080743,6,3,190.5,110.22294591,30.369600000000002,b
275813,2018,2560913,Trey Walker,210,73,Louisiana-Lafayette,23,23.60847139833194,6,1,185.42,95.2543977,27.70313379620942,8
275819,2018,2550242,Mike Pennel,330,76,Colorado State-Pueblo,27,27.342909631911173,6,4,193.04,149.6854821,40.16447368421053,b
275830,2018,2541199,Luke Willson,254,77,Rice,28,28.65434015894745,6,5,195.57999999999998,115.21246198,30.116714454376794,b
275834,2018,2560765,Kerryon Johnson,212,71,Auburn,21,21.199172465586738,5,11,180.34,96.16158244,29.564768895060503,8
275846,2018,2561366,Frankie Luvu,235,75,Washington State,21,21.976727888052324,6,3,190.5,106.59420695,29.369777777777777,8
275951,2018,2553353,Darryl Roberts,182,72,Marshall,27,27.791963869242274,6,0,182.88,82.55381134000001,24.680941358024693,b
